Id,y
50266,1.7478855474216592
50267,1.8357217150367204
50268,1.6627751991903863
50269,1.7944895569844166
50270,2.0565817537069995
50271,1.9796685171409523
50272,2.181113010827794
50273,2.3724448163245095
50274,1.8429099306557257
50275,1.528216177187125
50276,2.270999006302362
50277,1.8159614363292786
50278,1.448536890934348
50279,1.7340071419779008
50280,1.845164162431796
50281,1.492543601169157
50282,1.9855644628527256
50283,2.3907200033500446
50284,1.5622596797881547
50285,1.6047883282972786
50286,1.723542326645327
50287,2.1337466442609787
50288,2.1212786526564598
50289,1.7486462490391717
50290,1.8812744546267302
50291,2.0879077256016645
50292,1.8126858450323258
50293,2.0660702736763734
50294,1.873773832089858
50295,1.8502463973744123
50296,2.072592806070391
50297,1.627638843448671
50298,1.9095025502717569
50299,2.4306548855703602
50300,1.8427105984432277
50301,1.9883929850908364
50302,2.2797412195226894
50303,2.0725967316443645
50304,1.433224851734817
50305,1.0613883221406213
50306,1.505705905397287
50307,1.9426349104110472
50308,2.064557429994146
50309,1.3152355618805982
50310,2.078531152344577
50311,2.09912880425136
50312,2.3011227959831215
50313,1.8709563188500513
50314,1.8419971918854279
50315,1.6159111565163025
50316,1.8002433481967162
50317,1.6317582549603205
50318,2.1142806312246645
50319,1.9900316805863403
50320,2.123257827899559
50321,2.0277191985027905
50322,2.1580136257824982
50323,1.376460132652923
50324,1.9056815415186659
50325,1.881063634201223
50326,1.8230671568399515
50327,1.9662590763597627
50328,1.7228902182217143
50329,2.045674003120022
50330,1.697346393555037
50331,2.010177705147708
50332,1.8187428286962093
50333,1.8022547950249383
50334,2.140508677130972
50335,1.7799067869140983
50336,1.887350846297991
50337,1.7295845144053543
50338,2.071661688278365
50339,1.8475896089231807
50340,1.887306609105097
50341,1.574679550432225
50342,1.715699050411508
50343,1.3791634058919922
50344,1.6546191734742814
50345,2.285555598634779
50346,1.2333761048219343
50347,1.9267709881187678
50348,2.135546538931036
50349,1.3041931578896846
50350,2.085110749028865
50351,1.6600127820316568
50352,1.867282158951039
50353,1.9049062198190574
50354,1.541147844060001
50355,1.8868335937675818
50356,1.863975408679494
50357,1.9606459514343
50358,1.8124406568934512
50359,1.750469540941376
50360,1.9177603036602462
50361,1.9652976842958174
50362,1.7245052485851886
50363,1.75234968725662
50364,1.8646264618519197
50365,1.6273612513000881
50366,2.011237600181243
50367,1.7573990121908416
50368,2.1124437622861705
50369,2.491285419488214
50370,2.2988970956149917
50371,1.9520988712180578
50372,2.108247992910642
50373,1.7899669537835696
50374,1.85669369265501
50375,1.733577551027936
50376,2.0222623896959893
50377,1.3057479184024081
50378,2.1147438627910136
50379,1.9894015373736098
50380,1.8545906980561397
50381,2.1041738024355476
50382,1.9917423179476357
50383,1.900509640696572
50384,1.7699255360568258
50385,2.239465562061468
50386,1.8394224681058704
50387,2.1259289054338613
50388,1.7578541520737827
50389,1.8873342020301198
50390,1.7988054427571227
50391,2.0411100467387397
50392,1.968816667115266
50393,1.783645230078002
50394,1.7906250963571597
50395,1.8856253231164224
50396,1.9829507719995438
50397,1.7641687504203922
50398,1.5370066964094844
50399,1.755661163771151
50400,2.179426605292804
50401,1.5766166024881179
50402,1.6465024844481202
50403,2.0888940226595
50404,1.7422508666155296
50405,2.1061136907190363
50406,1.9747139401823346
50407,1.9680852132031013
50408,1.9917857764647762
50409,1.7665398290564462
50410,1.6798456072609411
50411,1.8936994288986417
50412,1.9718496303895499
50413,1.9786356582200098
50414,1.837191018511988
50415,1.7226108988000388
50416,1.8323859289652777
50417,1.835708116730795
50418,2.0634952141845337
50419,1.9421778537845407
50420,1.838917897555413
50421,2.0362637835624025
50422,1.9859222026367969
50423,2.29271001074384
50424,1.4843003732524567
50425,1.807938495212067
50426,1.9081942448598987
50427,2.0553036058144896
50428,2.06497011709311
50429,1.805271810394394
50430,2.1933821377666387
50431,1.757765500070102
50432,1.6070390595254405
50433,1.5079181788651619
50434,2.1283305449432874
50435,2.0873677274217384
50436,1.8788357340641668
50437,2.0319929549127353
50438,1.2699931802483584
50439,1.9103189074767208
50440,1.736066312402824
50441,1.9893732666034065
50442,2.157728577136551
50443,1.9084598838489886
50444,1.8575841561309017
50445,1.354658645421005
50446,1.8252088933188713
50447,1.6859220506640984
50448,1.3745063358847058
50449,2.010970964868684
50450,2.0040162848681247
50451,2.175531416631415
50452,2.2777981920179693
50453,2.1401867597016913
50454,1.9129708953145466
50455,2.2998629671958177
50456,1.7793932008447657
50457,1.6612927448331825
50458,1.9203378389114432
50459,1.7728870610325616
50460,1.871614287109113
50461,1.7466263863696658
50462,1.9985675183643283
50463,1.9641815960576237
50464,1.5308814771699317
50465,1.76951551322636
50466,1.3189588585852827
50467,2.068474491485661
50468,2.044592542812799
50469,1.7994532338765685
50470,1.6097798679153326
50471,1.8396398075161897
50472,1.6074367501283813
50473,1.6672746558163793
50474,1.882353734069413
50475,1.922655878506971
50476,1.9013061721659104
50477,2.05970133897359
50478,2.1220467711575877
50479,1.9804272017283613
50480,1.8690184926485918
50481,2.06574715288011
50482,2.2382580999512136
50483,1.7217200171817881
50484,1.7225794252467155
50485,1.8391758800854332
50486,2.0298621288402616
50487,2.013948307112384
50488,1.8596894376379411
50489,2.1211422259796757
50490,1.8287565881888386
50491,2.2732425537583945
50492,1.9150036851667647
50493,1.9504494433901431
50494,2.1624039293560022
50495,1.4612125503047944
50496,1.9252911592117652
50497,1.889713575511462
50498,1.7425953842108324
50499,1.6510219391751453
50500,1.6417394718548117
50501,1.69473817311135
50502,1.569277035870818
50503,1.7349476866843063
50504,1.6143710342144642
50505,1.8524636995225954
50506,1.728043386380135
50507,1.9579456640888833
50508,1.9273044049238368
50509,1.4512427332836242
50510,1.7461437354201494
50511,1.620681629101813
50512,2.0547757834842324
50513,2.002682245364948
50514,1.915276677023473
50515,1.8124966270101819
50516,1.931035845593614
50517,1.9074611025519943
50518,1.1817809114085143
50519,1.4618676553163563
50520,2.2199989445762167
50521,2.006036144340064
50522,2.175326965987322
50523,1.5997686004441813
50524,2.332894655567724
50525,1.7801180987305092
50526,1.8387214317919658
50527,1.8177721161728722
50528,1.7826394974171251
50529,1.3812003897631664
50530,1.7645772213275783
50531,1.8432101010704984
50532,2.1065945127876877
50533,1.8340782046745192
50534,1.8694921176114263
50535,1.893971502335401
50536,1.689919135751057
50537,1.7721900318132515
50538,2.1178509085733506
50539,1.6434522676319678
50540,2.937545390502044
50541,1.7529815736208776
50542,1.6926009393412433
50543,1.3112065279128489
50544,1.9197052679206672
50545,1.861376995691673
50546,2.1841859160274844
50547,2.3161772795497275
50548,1.8621296038404314
50549,1.9792694041265926
50550,1.766890690731721
50551,1.623056272659764
50552,1.808324924156034
50553,1.753814772463456
50554,2.2804205950873926
50555,1.8645842187699568
50556,1.3980825057297914
50557,2.1630932065766593
50558,1.8808152703818508
50559,1.8710385100437907
50560,1.788033534818676
50561,1.9564695947145212
50562,2.065956647700463
50563,1.85242803886413
50564,1.9155756623645603
50565,2.3531853465239414
50566,1.998313274206245
50567,2.376714604983198
50568,1.731556169194414
50569,1.7423095578468941
50570,1.7517329175037752
50571,2.265020007392424
50572,1.9053943313203485
50573,1.8601511899268763
50574,1.743821368243073
50575,2.017200231917052
50576,1.3583591773820145
50577,1.858102607378891
50578,1.96925131391534
50579,1.8631224714557588
50580,1.8592695146783371
50581,2.0153237561712243
50582,2.049982702414563
50583,2.06417047747831
50584,1.649501636423673
50585,1.9093336194178319
50586,2.0808556637043703
50587,1.648319684846572
50588,2.069118877521543
50589,1.9487314604234731
50590,1.904652655121189
50591,2.1021336686542234
50592,1.9999261136998532
50593,1.8360875939077292
50594,1.9757783676859357
50595,1.6095600602996534
50596,1.8036310142998007
50597,1.5288686494990433
50598,1.0271776565763808
50599,2.1615875409466287
50600,1.6569605183708884
50601,1.8614323572978275
50602,2.3137745736863624
50603,1.3493453045933412
50604,1.3758631808225605
50605,1.8974263384333896
50606,1.885725273183329
50607,2.014612418146988
50608,2.2972994078545503
50609,2.129541627874791
50610,2.1435771954344127
50611,2.1619761083231395
50612,1.8450506445461647
50613,1.9208192456413846
50614,1.26074511841257
50615,1.8073133003651212
50616,1.72368102279156
50617,1.8946776703250794
50618,1.7057565308860105
50619,2.0161661501010655
50620,1.2539195297344718
50621,1.5908661896435412
50622,2.031954561369906
50623,2.1937917205925155
50624,1.7168677180837486
50625,1.6353904256515803
50626,1.853473256070466
50627,2.1329647310748223
50628,2.0195362000096924
50629,1.8262942554564943
50630,2.0491527695747367
50631,1.8948605561941363
50632,2.079090629145317
50633,1.9807031109391844
50634,1.8283815227685731
50635,1.9911860454598649
50636,2.036498870290678
50637,1.7568969235859924
50638,2.105929426161534
50639,1.6682100432913927
50640,1.8379323437195403
50641,2.136876763466158
50642,1.971113874651798
50643,1.6422361122774973
50644,1.5557201204974016
50645,1.900501239010856
50646,1.939731800616904
50647,1.8150847622323794
50648,1.5649614676606207
50649,1.9167970612424048
50650,1.916296471004164
50651,1.6274305062190426
50652,2.198375330816611
50653,1.835557446078283
50654,1.9928099239691348
50655,1.8459264582063823
50656,1.8359342974387043
50657,1.809757958240286
50658,1.48742558156526
50659,2.025789756174024
50660,2.146311381056572
50661,1.9400379320528214
50662,1.568519537949868
50663,1.778773829847584
50664,2.136691690123763
50665,1.626795478492211
50666,1.8682185560704416
50667,1.9303174192210886
50668,1.3021438531918466
50669,2.3256527334539876
50670,1.739630817057403
50671,1.9893103543774173
50672,1.6957858144595521
50673,1.2764184734943897
50674,2.023262851618099
50675,1.9805359923147998
50676,1.884561533656891
50677,1.988651837539421
50678,1.9572775401838385
50679,2.334307985497477
50680,1.9600815298650023
50681,1.8060774761109024
50682,1.4273740481005093
50683,1.8906494663247675
50684,2.069860246781473
50685,1.7532995672078737
50686,1.77207390332557
50687,1.8029685217555829
50688,1.3820162565472827
50689,1.9645906501161916
50690,2.3672019619260443
50691,1.9365094063060502
50692,1.7033467858794338
50693,1.6735055056479011
50694,2.1779156463097156
50695,1.8617255625278393
50696,2.187543873112861
50697,1.1765640964788715
50698,1.6822623257033409
50699,2.152722619341357
50700,1.4517119351559213
50701,1.802396878958489
50702,1.5968372429152438
50703,2.2403931242361352
50704,1.4957203237196928
50705,1.765765166745049
50706,1.4323686012613321
50707,1.6859008590117899
50708,1.6023966299743757
50709,1.861188786100096
50710,2.2135677872862973
50711,1.7861620554433362
50712,1.8518468819590623
50713,1.698002910782332
50714,2.0603574613681706
50715,1.569086925086334
50716,1.279769091454852
50717,1.8972576412708542
50718,2.1414763631493337
50719,2.2430868576484895
50720,1.3857336049336757
50721,1.6425291438286196
50722,1.7931971367350537
50723,1.265802189140817
50724,1.9897477264048915
50725,1.6132996522027077
50726,1.6061870992765255
50727,1.882759431895157
50728,2.3847610974268685
50729,1.8456112798533824
50730,1.7201381447430566
50731,1.6968915419965156
50732,2.2157999808299587
50733,0.9702969990777995
50734,1.212274739077856
50735,1.949150163357757
50736,1.47553212722523
50737,1.8261487763121473
50738,1.8298660516571854
50739,1.9916383463336345
50740,1.7404132116069595
50741,1.8816189751993802
50742,1.7420591239248084
50743,2.078358273376322
50744,1.8505549357081663
50745,1.5297698143387533
50746,1.543641200558194
50747,1.9667565834217404
50748,1.6479946047730052
50749,1.8405572577702891
50750,1.2899968508849284
50751,1.7932496767672512
50752,1.68699610190001
50753,1.5679583720396069
50754,1.8280913320408891
50755,1.6842166547850956
50756,1.822423423788334
50757,2.0265268386926514
50758,1.634999257446572
50759,1.5243916481522577
50760,1.8156128197322356
50761,1.8836710852458693
50762,2.2262080140238667
50763,1.6521967815307013
50764,1.9245410532488048
50765,1.535701050533299
50766,2.368287444287081
50767,2.4308491922093984
50768,1.3559561484885811
50769,2.1538456969527866
50770,2.4496407326091694
50771,1.8475481852671929
50772,2.15188659664163
50773,1.8886498016551576
50774,1.6954710512626057
50775,2.0455506411222957
50776,1.744318687746783
50777,2.0118173303997318
50778,1.7662202648840528
50779,1.8958152222198463
50780,1.755883464885461
50781,1.668755297354293
50782,2.0264338164938493
50783,1.6295888147010151
50784,1.5415873976768286
50785,2.1124550315170993
50786,1.3699701162578275
50787,2.066866950860458
50788,1.8358593690059426
50789,1.947859068506119
50790,1.5507506643354938
50791,1.8405096236551546
50792,1.9941345841454394
50793,1.7861237479714132
50794,1.4604769220480818
50795,1.9676132903496892
50796,1.6966154262504363
50797,2.119006042368206
50798,1.9013782029166246
50799,2.092312895644811
50800,1.7938494807896257
50801,1.6855364262280763
50802,1.6692771099967734
50803,1.6786264673579587
50804,2.0423413723131594
50805,1.8343078793058518
50806,1.6213161471225075
50807,1.7282308794385028
50808,1.9249004911472594
50809,1.554598588752996
50810,1.6327642021172264
50811,1.4745440134615913
50812,1.853768723996576
50813,2.0164790754622834
50814,2.2301270390149543
50815,2.1625092352000923
50816,1.6915661423757862
50817,1.5344660854910492
50818,1.92991810832856
50819,1.9164837705600681
50820,1.864127440740605
50821,2.1645683102129785
50822,1.74766686823288
50823,1.7624691840373046
50824,1.8497414711074416
50825,1.827263096571508
50826,2.161410339943164
50827,1.6691353231465835
50828,1.7798572691021979
50829,1.8597526039533612
50830,1.3704815966593737
50831,2.139031799168284
50832,1.953398494453421
50833,1.4647941395643624
50834,2.382602645515305
50835,1.9234854740100913
50836,1.7220746132984603
50837,1.6993871360532287
50838,1.9458215857175045
50839,2.138466817639885
50840,1.8331464208486272
50841,2.0232344247347775
50842,1.91277914826097
50843,2.006526966643819
50844,1.7292461902194027
50845,1.8847768002376948
50846,2.119767268815439
50847,1.838856588550488
50848,2.221004043382392
50849,2.0692926867701926
50850,1.9382263932769175
50851,1.3813026975453426
50852,1.5825948171017983
50853,1.9268954575258355
50854,1.73508183848935
50855,2.0428630546079223
50856,1.852194661080472
50857,2.1637745561470227
50858,1.835656547032113
50859,1.6041774333136725
50860,1.5011486856998872
50861,1.953610999722894
50862,1.7911612434541115
50863,1.6845449828131271
50864,2.3241859934158677
50865,1.8428120626096542
50866,1.8679009931005204
50867,1.4918828482641322
50868,1.6508015094182995
50869,1.9422733973383848
50870,1.9215100239406564
50871,1.9301764573548676
50872,1.5019252311665414
50873,2.0707544856701805
50874,1.6812663349964687
50875,1.72193677405845
50876,1.7449622785848151
50877,1.9718051662375329
50878,1.4037497397187155
50879,1.591176705854671
50880,1.8561948561504478
50881,1.8312534887355245
50882,1.94501064699182
50883,1.701283167648549
50884,2.1053807539071037
50885,1.6891249425175976
50886,1.7463551788287082
50887,1.6747178554038857
50888,1.7781927230926748
50889,1.9017232472879824
50890,1.6019112699022353
50891,1.8031079780113992
50892,1.7955239211912049
50893,2.069172435546297
50894,1.9950714592769032
50895,1.7289358422720145
50896,1.685424141149154
50897,1.8836061137200129
50898,1.7737239055388632
50899,1.6828432198870147
50900,2.152169582380159
50901,1.6676700484981484
50902,2.1769564147346783
50903,1.9974982057547
50904,1.9856701586126457
50905,1.5052129408189647
50906,1.6867152740196714
50907,1.3802157591878204
50908,2.162336232745278
50909,2.013244106593474
50910,2.1704179898167544
50911,1.3887897956948432
50912,1.618696333488339
50913,1.6414008151975616
50914,1.9043596974466093
50915,1.89231617921331
50916,1.9848352994034126
50917,1.6474212319475963
50918,1.5640206040912012
50919,1.8567914726030696
50920,2.2700177262992316
50921,1.7265309528199289
50922,1.7857020808234993
50923,1.678717024634707
50924,1.9932809643370333
50925,1.7891668698673764
50926,1.787592039480014
50927,2.2435517151127167
50928,1.9536027204963502
50929,1.3056291609364687
50930,1.7816692299740056
50931,2.1028507042794113
50932,1.8066041515410585
50933,1.7209050478296892
50934,1.7837519407220186
50935,1.772000230305498
50936,2.3083611892133886
50937,2.0846692488749334
50938,2.119097765880683
50939,1.8963380405828387
50940,1.6307486949303611
50941,1.934427373716328
50942,1.872581532351611
50943,1.8864490044563302
50944,2.150529502674263
50945,1.9475078912801473
50946,1.7043298167474814
50947,2.3041808389145513
50948,2.016254931189119
50949,1.7039111222891368
50950,1.9579549604506794
50951,2.192926020022671
50952,1.9248295809882585
50953,1.588734201764665
50954,2.000277145459509
50955,2.119404187556213
50956,1.4883305764949772
50957,2.1130147288331345
50958,2.068674912298645
50959,2.17586558910777
50960,1.9302717108970917
50961,1.9011525541313545
50962,2.0838684811528165
50963,2.3265097276427404
50964,1.7295575889807446
50965,1.8241713893342506
50966,1.3853879587641287
50967,1.7258595435807036
50968,2.2179199587608194
50969,1.8612187959044815
50970,1.7121242922299071
50971,1.8663502410032848
50972,1.991515499999802
50973,1.6176447770863918
50974,2.1004466844342566
50975,2.053254006117841
50976,1.401447129089328
50977,1.8892763493462839
50978,1.286739562531377
50979,1.936208532677136
50980,2.107414776737159
50981,1.93256347084566
50982,1.9818305621025347
50983,1.9415558486086517
50984,1.6993271709391122
50985,1.9261486689539162
50986,1.8292733290875067
50987,1.8527126435723364
50988,1.6986451548084744
50989,2.154170410871717
50990,1.453202282505243
50991,1.972512781919399
50992,1.910046223630603
50993,2.118584466982906
50994,1.8026744586776537
50995,1.8010695365665685
50996,1.3193329809324292
50997,1.855575821046077
50998,1.8542295019746535
50999,1.9899535605436496
51000,1.7465992648612074
51001,2.058690452057044
51002,1.9007002158568558
51003,2.13263415631746
51004,1.8586706826003159
51005,1.8928007195094716
51006,2.0636667526335453
51007,2.168496995263182
51008,1.6063320308130231
51009,1.7524120585311314
51010,1.8955691826720868
51011,1.848029902115062
51012,1.682471995976123
51013,1.2322142764416555
51014,1.7523284195488558
51015,1.5176954502959197
51016,2.0374292045490416
51017,1.9945073473163135
51018,1.660440301914202
51019,1.803330058419747
51020,1.8256364542344499
51021,1.85588216297634
51022,1.793234020742708
51023,2.153695359687667
51024,1.694480606606851
51025,2.033283934557197
51026,2.062272941986322
51027,2.0709959782342304
51028,2.0900447693355675
51029,2.065894082646056
51030,1.9715327262208548
51031,1.570224832162219
51032,1.5807626527061718
51033,1.905508138966182
51034,1.7924104076197331
51035,2.5298960812155187
51036,2.145175850705626
51037,2.18832994773242
51038,1.410515830657096
51039,1.922976833809757
51040,2.205105799207615
51041,1.8579670798628645
51042,1.6673831720154437
51043,1.7431333307981698
51044,2.0269075398253094
51045,1.8195931719418348
51046,2.0435445222029567
51047,1.8512877476735068
51048,1.620351014176736
51049,2.140713682275906
51050,2.056238494752745
51051,2.1290151125572407
51052,1.852344158785717
51053,1.8364785976048175
51054,1.7906827595645771
51055,2.0920654345077687
51056,1.5516983464152803
51057,1.888298629325712
51058,1.9602505240380719
51059,2.2745407778103894
51060,1.6957067647497535
51061,2.083688611553551
51062,2.12638911810056
51063,1.945877758307599
51064,2.1536576506480687
51065,1.83050584337355
51066,1.9480495747887872
51067,1.4806776018774277
51068,1.7195288952310568
51069,2.276947972491921
51070,1.7716621089098439
51071,1.7991272005415286
51072,1.4809129252233773
51073,1.6882511937093119
51074,1.895230801466401
51075,1.8644352431412368
51076,1.3819804447037927
51077,2.2014272134496697
51078,2.1019469229677923
51079,1.686237939486343
51080,1.711305753505573
51081,1.7758180805110095
51082,2.019324473108578
51083,1.6673180867946986
51084,2.075359120517987
51085,1.639759665034172
51086,1.4005251552037041
51087,2.0279935340380413
51088,2.205165273926862
51089,1.564239990834516
51090,2.141680852110071
51091,1.7659121713174661
51092,1.6189404910544956
51093,1.6945462465570007
51094,1.4500867688408612
51095,1.6313741108907414
51096,1.7157450504805525
51097,1.9274632469217385
51098,2.3700237581809205
51099,1.6567208611415347
51100,1.5667746676933936
51101,1.9306184804289785
51102,2.3974900220986366
51103,2.035934415464462
51104,2.0806767266349295
51105,1.929363202034575
51106,1.989044436168575
51107,1.9567420671588966
51108,1.7360662515100826
51109,1.8102254747657076
51110,1.496809761518113
51111,1.9906402677373074
51112,1.4915884338259906
51113,1.4825679680621935
51114,1.8451832217572837
51115,2.1762758005216027
51116,2.141078251245224
51117,1.8072594091424163
51118,1.7465207710853021
51119,2.163378937419554
51120,1.727871406613841
51121,2.3594335200400804
51122,2.1677991944100836
51123,1.6328830713711575
51124,1.9530436584235786
51125,1.9611187617379606
51126,2.0245133210597075
51127,1.8830919476307766
51128,1.8385392396995415
51129,1.970174230475393
51130,2.1239131986912163
51131,1.9681677617167046
51132,2.3028420048615237
51133,2.00053748156229
51134,1.807670993363673
51135,2.1567140917666263
51136,1.5208412158363624
51137,1.5451128160003216
51138,2.1144022868432693
51139,1.1778926852630711
51140,2.039839503718296
51141,1.6935416069303493
51142,2.0151694481673874
51143,1.617239113886129
51144,1.5720364996542213
51145,1.5156890384251884
51146,1.793706402548619
51147,2.0927248152445594
51148,2.105553641883488
51149,1.942576025490525
51150,1.9301314230216955
51151,1.651462944106397
51152,2.3473537763052255
51153,1.9679649563937387
51154,1.9375212745173604
51155,1.8509921985193185
51156,1.9181594351155276
51157,1.8899652272443443
51158,1.9767680268645822
51159,1.6559205203358682
51160,1.874256805511059
51161,1.724998232490968
51162,1.7718236664927536
51163,1.7154999310767318
51164,1.6573896359460876
51165,2.2872627956972766
51166,2.3375552903010783
51167,1.7755135864721143
51168,1.9182572748400228
51169,2.3645883577484543
51170,2.1474494441577794
51171,1.7530041660371838
51172,1.7962960539564392
51173,2.522513923748366
51174,1.6719900747523868
51175,1.803133519337853
51176,1.6641362293539648
51177,1.568324564226701
51178,2.1331231112898537
51179,1.9143592168065726
51180,1.8472741975665983
51181,1.7765371785862096
51182,1.9569636419333307
51183,1.9660477467706532
51184,2.0283097359960345
51185,2.225997179471048
51186,2.193164926819011
51187,1.704708781726041
51188,1.9215318441373817
51189,2.064320390723992
51190,1.8881322457262002
51191,1.9702116650981996
51192,1.9415897037328496
51193,1.8504347768275746
51194,1.8839766213350553
51195,1.8682630161634934
51196,1.737588384460711
51197,1.889892517456608
51198,1.9255660421018994
51199,2.165346236219899
51200,1.8065382688761211
51201,1.741234471325194
51202,1.7724685420683293
51203,1.9155286033216394
51204,1.5899476270063064
51205,2.059096923031872
51206,1.7672520184291558
51207,2.0637634969053327
51208,1.779078541647051
51209,2.0734617359971335
51210,2.2204629970765026
51211,2.076776189146972
51212,1.9847397272008052
51213,1.650245646856783
51214,1.340295343570065
51215,2.151730967589843
51216,1.9951680483619625
51217,2.222100260908854
51218,2.057931964566449
51219,2.1586266830047016
51220,1.8892077967038097
51221,1.7239156526757666
51222,1.7584360391080134
51223,1.7975680420604316
51224,1.8882973163653227
51225,1.9132915469411689
51226,1.785551163468034
51227,1.7407189585110197
51228,2.0723379703772675
51229,2.230253501167795
51230,2.076117399693879
51231,2.0642350886781378
51232,1.9752390782335851
51233,2.066796877084561
51234,1.6323804785582627
51235,2.0365171848089787
51236,1.8650224384361724
51237,1.9027660239280366
51238,2.09605862453684
51239,1.676215463302145
51240,1.8635834718763
51241,2.0369113845838167
51242,1.8329595815165118
51243,2.010191977605176
51244,1.4595520682907352
51245,2.0184475531736656
51246,2.0764304220421614
51247,1.7894677473266976
51248,1.9341533343438142
51249,1.6270316671916554
51250,2.2901312979986566
51251,2.110447991195099
51252,2.0279624144531105
51253,1.820963955638979
51254,1.654761767142329
51255,1.9538237490097927
51256,1.5724257382891422
51257,1.521868187082649
51258,2.093571093837936
51259,1.6314863734045357
51260,1.923020658933971
51261,1.9671257292881783
51262,1.7384858590763181
51263,2.0048925295917566
51264,2.0311301864101754
51265,2.0417707232394435
51266,1.6785135887861944
51267,1.7346859915127544
51268,2.1261610397410107
51269,1.7377371109073638
51270,1.0271232506918988
51271,2.3082059008081126
51272,1.4130329336840777
51273,1.6990854048955295
51274,1.999356860947819
51275,2.117844861406291
51276,1.559020851109872
51277,1.7703170486179962
51278,1.9036303108768249
51279,1.8005603237002865
51280,1.9789473560499964
51281,1.9755396984305957
51282,2.1960889965906834
51283,1.942092655744502
51284,1.7011442032459958
51285,2.017943977845232
51286,2.152833353441482
51287,1.8097319575551682
51288,2.1530216794736434
51289,2.172649147989628
51290,1.500478349031026
51291,1.9558099672510052
51292,1.940784701045546
51293,1.6513634452915602
51294,1.9723318770649934
51295,2.2127161039978844
